update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,return_bolt_mean,return_bolt_std,return_bolt_min,return_bolt_max,return_vanilla_mean,return_vanilla_std,return_vanilla_min,return_vanilla_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
110,14737,281600,167.5687106391952,1494,0.8561955851998495,0.278152839306179,0.0,2.9312500953674316,0.0402285447761194,0.24876287431390431,0.0,2.198437452316284,0.8159670404237301,0.1969826411102445,0.0,0.9859374761581421,0.9800995024875622,12.945273631840797,13.445374652719472,1.0,64.0,0.8121658712625504,10.619435381889343,-2.3285380721092226,37.71682510375976,16.52175235748291,22.456446647644043
120,16914,307200,165.8738171001968,1647,0.8987824672357344,0.33258188599910044,0.11406250298023224,3.15625,0.05529626545967994,0.32894890219353407,0.0,2.3671875,0.8434862006149251,0.146662513009858,0.11406250298023224,0.9859374761581421,1.0,11.12987012987013,10.429334232694162,1.0,63.0,0.7458360299468041,11.796573567390443,-3.21237707734108,62.925956678390506,28.24314308166504,21.28171730041504
130,19252,332800,162.38514447193052,1803,0.8973353226897133,0.38298849857662515,0.0,3.3812499046325684,0.06476919148967474,0.36387653437873524,0.0,2.535937547683716,0.8325661326530563,0.17622679537083308,0.0,0.9859374761581421,0.983402489626556,11.78838174273859,11.995539881526518,1.0,64.0,0.6234963655471801,12.065643906593323,-2.5348467662930485,61.3183571100235,28.118093490600586,20.7972354888916
140,21578,358400,162.8952468405553,1959,0.8655786554692155,0.1846806716088014,0.0,2.59375,0.008242849576271187,0.1263604912431216,0.0,1.9453125,0.8573358058929443,0.14691429931460645,0.0,0.9859374761581421,0.9915254237288136,10.084745762711865,10.110471389357889,1.0,64.0,0.7359332218766212,11.931734228134154,-1.1824616111814976,19.82945374250412,8.72490644454956,18.629161834716797
150,24169,384000,160.55978918245697,2115,0.890985578539883,0.2970889379532351,0.0,3.15625,0.036987602228095176,0.27296046900101145,0.0,2.3671875,0.853997977035731,0.16231275593114344,0.0,0.9859374761581421,0.9838056680161943,10.267206477732794,10.95636623256745,1.0,64.0,0.5960210129618645,12.312297201156616,-1.8137020349502564,42.44524371623993,19.40295934677124,16.434657096862793
160,26650,409600,172.92502585359543,2279,0.9341554759947721,0.39816500520334464,0.0,3.606250047683716,0.07740185920857201,0.4021592318612779,0.0,2.7046875953674316,0.8567536160472996,0.1327274298657052,0.0,0.9859374761581421,0.9958677685950413,10.15702479338843,9.258017088142793,1.0,64.0,0.564689913392067,12.84156529903412,-2.368913102149963,77.55822346210479,36.40455627441406,31.354134559631348
170,29128,435200,168.86354886273642,2426,0.8721735283611266,0.2994279406849277,0.0,3.268749952316284,0.03645198131964459,0.2622154994251466,0.0,2.4515624046325684,0.8357215464357438,0.18735987522347572,0.0,0.9859374761581421,0.9715447154471545,11.479674796747968,12.44424939414482,1.0,64.0,0.6086744874715805,13.577278470993042,-0.5866274021565915,43.85575156211853,21.33516025543213,40.854366302490234
180,31568,460800,166.08561764474865,2572,0.8890887621571036,0.3356940126413972,0.0,3.606250047683716,0.039784664867304954,0.30544702440865557,0.0,2.7046875953674316,0.8493040982915574,0.15400437219993754,0.0,0.9859374761581421,0.9831932773109243,10.596638655462185,10.311794118632333,1.0,64.0,0.6340231671929359,13.996731519699097,-0.6448781661689282,39.420662426948546,19.059109687805176,11.570777893066406
190,34075,486400,166.5891686660105,2722,0.9390315016702054,0.3820459606348658,0.0,3.549999952316284,0.08156622023809523,0.39691328307230167,0.0,2.6624999046325684,0.857465280722531,0.13724877952721182,0.0,0.9859374761581421,0.9920634920634921,10.079365079365079,9.421861756678197,1.0,64.0,0.6537973001599311,14.09365520477295,-2.249323073029518,73.33024582862853,34.409263610839844,22.722722053527832
200,36666,512000,169.5917871304006,2869,0.910577749775857,0.29367240592307853,0.0,3.3812499046325684,0.03588917574931666,0.27959263407966345,0.0,2.535937547683716,0.8746885752555021,0.13372273410624494,0.0,0.9859374761581421,0.9965635738831615,8.88659793814433,9.357221099651438,1.0,64.0,0.5881678521633149,13.904138803482056,-0.9242931677494198,40.02070922851563,19.08017873764038,20.188944816589355
210,39258,537600,166.84478454848434,3036,0.935418653692908,0.39605395317060044,0.0,3.4937500953674316,0.07358659314745256,0.3968706380540421,0.0,2.620312452316284,0.8618320599767088,0.13257753670458544,0.0,0.9859374761581421,0.9923664122137404,9.770992366412214,9.08909663504372,1.0,64.0,0.6253102838993072,14.194751977920532,-1.4012260222807527,62.60196183919906,29.89349937438965,22.06716012954712
220,41753,563200,168.64380340306704,3191,0.9226412846781742,0.3789936819453467,0.0,3.325000047683716,0.06952227006926848,0.37604812454750364,0.0,2.4937500953674316,0.8531190144947205,0.15280227019489345,0.0,0.9859374761581421,0.9961685823754789,10.417624521072797,10.721746963934208,1.0,64.0,0.5800889797508717,13.571445894241332,-1.9888773649930953,68.76179466247558,32.386223793029785,35.452778816223145
230,44138,588800,180.72531972677456,3346,0.9205434797898583,0.4718052924405449,0.0,3.606250047683716,0.10021059824072796,0.452534695441262,0.0,2.7046875953674316,0.8203328821970068,0.1974963505826415,0.0,0.9859374761581421,0.9782608695652174,12.621739130434783,13.426788813599124,1.0,64.0,0.685687392950058,13.732482528686523,-1.6685231048613787,83.34825067520143,39.998748779296875,15.352372169494629
240,46567,614400,188.6259328402946,3479,0.9201098332594628,0.39920566554287457,0.0,3.4375,0.07023404781788463,0.3843261945635293,0.0,2.578125,0.8498757850674905,0.17111207158537087,0.0,0.9859374761581421,0.9832635983263598,10.556485355648535,11.597681821404597,1.0,64.0,0.633670736849308,13.99055998325348,-1.1814356952905656,66.89696025848389,32.26070976257324,20.618194580078125
250,49131,640000,166.88369986505435,3618,0.9022051418320306,0.3299810745607813,0.0,3.2125000953674316,0.058159021119917595,0.32996887383538404,0.0,2.409374952316284,0.8440461191498945,0.15278923540430803,0.0,0.9859374761581421,0.9879032258064516,11.004032258064516,10.40800637221753,1.0,64.0,0.6134946405887604,14.706266260147094,-1.4097346148453653,48.65688091516495,22.912569999694824,16.77393102645874
